"PUT /students/update/99999950",1,18,18,18,18,18,18,18,18,18
"PUT /students/update/99999951",1,10,10,10,10,10,10,10,10,10
"PUT /students/update/99999952",1,13,13,13,13,13,13,13,13,13
"PUT /students/update/99999953",2,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PUT /students/update/99999954",1,10,10,10,10,10,10,10,10,10
"PUT /students/update/99999955",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999956",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999957",1,13,13,13,13,13,13,13,13,13
"PUT /students/update/99999958",1,12,12,12,12,12,12,12,12,12
"PUT /students/update/99999959",1,18,18,18,18,18,18,18,18,18
"PUT /students/update/99999960",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999961",1,10,10,10,10,10,10,10,10,10
"PUT /students/update/99999962",1,17,17,17,17,17,17,17,17,17
"PUT /students/update/99999963",1,20,20,20,20,20,20,20,20,20
"PUT /students/update/99999964",1,10,10,10,10,10,10,10,10,10
"PUT /students/update/99999965",1,10,10,10,10,10,10,10,10,10
"PUT /students/update/99999966",1,12,12,12,12,12,12,12,12,12
"PUT /students/update/99999967",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999968",1,19,19,19,19,19,19,19,19,19
"PUT /students/update/99999969",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999970",1,9,9,9,9,9,9,9,9,9
"PUT /students/update/99999971",1,13,13,13,13,13,13,13,13,13
"PUT /students/update/99999972",1,14,14,14,14,14,14,14,14,14
"PUT /students/update/99999974",2,19,19,19,19,19,19,19,19,19
"PUT /students/update/99999976",2,18,18,18,18,18,18,18,18,18
"PUT /students/update/99999977",1,10,10,10,10,10,10,10,10,10
"PUT /students/update/99999978",1,10,10,10,10,10,10,10,10,10
"PUT /students/update/99999980",2,20,20,20,20,20,20,20,20,20
"PUT /students/update/99999981",1,16,16,16,16,16,16,16,16,16
"PUT /students/update/99999982",1,12,12,12,12,12,12,12,12,12
"PUT /students/update/99999983",1,15,15,15,15,15,15,15,15,15
"PUT /students/update/99999984",1,32,32,32,32,32,32,32,32,32
"PUT /students/update/99999985",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999986",1,29,29,29,29,29,29,29,29,29
"PUT /students/update/99999987",1,19,19,19,19,19,19,19,19,19
"PUT /students/update/99999988",1,12,12,12,12,12,12,12,12,12
"PUT /students/update/99999989",1,13,13,13,13,13,13,13,13,13
"PUT /students/update/99999990",1,54,54,54,54,54,54,54,54,54
"PUT /students/update/99999991",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999992",1,12,12,12,12,12,12,12,12,12
"PUT /students/update/99999993",1,14,14,14,14,14,14,14,14,14
"PUT /students/update/99999994",1,12,12,12,12,12,12,12,12,12
"PUT /students/update/99999995",1,47,47,47,47,47,47,47,47,47
"PUT /students/update/99999996",1,11,11,11,11,11,11,11,11,11
"PUT /students/update/99999997",1,14,14,14,14,14,14,14,14,14
"PUT /students/update/99999999",2,67,67,67,67,67,67,67,67,67
"Total",219,17,28,180,290,370,1000,1000,1000,16000
